,Age,Job,Credit amount,Duration,Purpose_car,Purpose_domestic appliances,Purpose_education,Purpose_furniture/equipment,Purpose_radio/TV,Purpose_repairs,Purpose_vacation/others,Sex_male,Housing_own,Housing_rent,Savings_moderate,Savings_no_inf,Savings_quite rich,Savings_rich,Risk_bad,Check_moderate,Check_no_inf,Check_rich,Age_cat_Young,Age_cat_Adult,Age_cat_Senior
471,23,2,6.104793232414985,6,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False
472,28,1,6.483107351457199,9,True,False,False,False,False,False,False,True,True,False,False,False,False,False,True,False,False,False,True,False,False
473,36,3,7.121252453244542,6,False,False,True,False,False,False,False,True,True,False,False,True,False,False,False,False,True,False,False,True,False
474,33,2,7.126890808898808,18,False,False,False,False,True,False,False,True,True,False,False,False,False,False,True,True,False,False,True,False,False
475,26,2,8.043663352393944,18,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False
476,24,2,7.851271997109883,39,True,False,False,False,False,False,False,True,True,False,False,False,True,False,False,False,True,False,False,False,False
477,25,2,8.54714026778419,24,False,False,False,False,True,False,False,True,True,False,False,False,False,False,False,False,False,True,False,False,False
478,39,1,6.9440872082295275,12,False,False,False,False,False,False,False,True,True,False,True,False,False,False,False,True,False,False,False,True,False
479,44,2,7.298445101508147,15,False,False,False,True,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False
480,23,1,8.181160858023409,12,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False
481,26,2,7.0909098220799835,24,True,False,False,False,False,False,False,True,True,False,False,False,False,False,False,True,False,False,True,False,False
482,57,2,8.19478163844336,30,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False
483,30,2,6.866933284461882,15,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,True,False,True,False,False
484,44,2,7.0587581525186645,12,True,False,False,False,False,False,False,True,True,False,False,False,True,False,False,False,True,False,False,True,False
485,47,3,7.097548850614793,6,True,False,False,False,False,False,False,True,True,False,False,False,False,False,True,True,False,False,False,True,False
486,52,2,8.031710375322042,12,False,False,False,False,True,False,False,True,True,False,False,False,False,False,False,False,True,False,False,True,False
487,62,2,8.231376045573969,24,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True
488,35,1,7.257002707092073,10,True,False,False,False,False,False,False,True,False,True,True,False,False,False,False,False,True,False,True,False,False
489,26,2,8.165647925297504,6,True,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False,True,False,False
490,26,2,7.56734567601324,12,False,False,False,False,True,False,False,True,True,False,False,False,False,False,False,False,True,False,True,False,False
491,42,3,9.026177120302856,27,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,True,False
492,27,2,7.1204443723924875,6,False,False,False,False,True,False,False,False,True,False,True,False,False,False,False,False,True,False,True,False,False
493,38,2,5.908082938168931,6,False,False,False,False,True,False,False,True,True,False,False,True,False,False,False,True,False,False,False,True,False
494,39,1,7.660114319173928,12,True,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False
495,20,2,8.005033344637111,24,False,False,False,True,False,False,False,True,True,False,False,True,False,False,True,False,False,False,False,False,False
496,29,3,9.108750516214549,36,False,False,False,True,False,False,False,True,False,True,True,False,False,False,True,True,False,False,True,False,False
497,40,2,7.368339686311381,24,False,False,False,True,False,False,False,True,True,False,False,False,False,False,False,False,True,False,False,True,False
498,32,1,7.170888478512505,18,False,False,False,False,True,False,False,True,True,False,False,False,False,False,False,True,False,False,True,False,False
499,28,2,7.187657164114956,6,True,False,False,False,False,False,False,True,True,False,True,False,False,False,False,False,False,True,True,False,False
500,27,2,8.046549357283078,24,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False
501,42,2,8.61122983334262,36,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False
502,49,2,7.026426808699636,9,False,False,False,False,True,False,False,True,True,False,True,False,False,False,False,False,False,True,False,True,False
503,38,2,7.103322062526113,24,False,False,False,False,True,False,False,True,True,False,True,False,False,False,True,True,False,False,False,True,False
504,24,2,7.095893221097532,24,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False
505,27,1,7.1770187659099,10,True,False,False,False,False,False,False,True,True,False,False,True,False,False,True,False,True,False,True,False,False
506,36,2,7.7664168980196555,15,True,False,False,False,False,False,False,True,True,False,False,False,True,False,False,False,False,True,False,True,False
507,34,3,8.83200393125627,15,True,False,False,False,False,False,False,True,True,False,True,False,False,False,True,True,False,False,True,False,False
508,28,2,7.253470382684528,24,False,False,False,False,True,False,False,True,True,False,False,False,False,False,False,False,True,False,True,False,False
509,45,3,9.058121158998672,39,True,False,False,False,False,False,False,True,True,False,True,False,False,False,False,False,True,False,False,True,False
510,26,2,6.63200177739563,12,True,False,False,False,False,False,False,True,True,False,False,False,False,False,True,False,False,False,True,False,False
511,32,3,8.452334619067742,36,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False
512,26,2,7.8961806086154915,15,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,True,True,False,False
513,20,2,6.371611847231857,12,False,False,False,False,True,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False
514,54,2,7.720905251936779,24,True,False,False,False,False,False,False,True,True,False,False,True,False,False,False,False,True,False,False,True,False
515,37,2,6.411818267709897,6,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False
516,40,1,7.215975002651466,6,True,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False
517,23,2,8.871645667501872,36,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False,False,False
518,43,2,7.0925737159746784,6,True,False,False,False,False,False,False,True,True,False,True,False,False,False,False,False,False,False,False,True,False
519,36,2,6.551080335043404,6,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,True,False,False,True,False
520,44,2,8.613775289262481,24,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False
521,24,2,8.06777619577889,18,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False
522,53,2,8.870522545103873,48,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False
523,23,2,8.15708378502887,24,True,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False
524,26,1,7.014814351275545,18,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False
525,30,2,8.982937763741589,26,True,False,False,False,False,False,False,True,True,False,False,False,False,False,False,True,False,False,True,False,False
526,31,2,7.3343293503005365,15,False,False,True,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False,True,False,False
527,42,1,7.315218389752975,4,False,False,False,False,True,False,False,True,True,False,False,False,False,False,False,False,True,False,False,True,False
528,31,2,7.741533589281828,36,False,False,False,False,True,False,False,True,False,True,False,False,False,False,True,False,False,False,True,False,False
529,41,1,6.495265555937008,6,True,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False
530,32,2,7.728855823852543,36,False,False,True,False,False,False,False,True,True,False,False,False,False,False,False,True,False,False,True,False,False
531,28,2,7.875119281040293,15,True,False,False,False,False,False,False,False,False,True,True,False,False,False,True,True,False,False,True,False,False
532,41,2,7.315218389752975,12,True,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False,False,True,False
533,26,2,7.1785454837637,24,False,False,False,False,True,False,False,True,True,False,True,False,False,False,False,False,True,False,True,False,False
534,25,2,8.040768994367578,24,False,False,False,False,True,False,False,True,True,False,False,True,False,False,False,False,True,False,False,False,False
535,33,2,7.7488913372555315,21,False,False,True,False,False,False,False,True,False,True,False,False,False,False,True,False,False,True,True,False,False
536,75,3,7.2254814727822945,6,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True
537,37,2,8.192016914536875,18,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False
538,42,3,8.95712413640568,48,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False
539,45,1,8.022568946988255,18,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False
540,23,2,7.335633981927201,12,False,False,False,False,True,False,False,True,False,True,False,False,False,False,True,True,False,False,False,False,False
541,60,2,7.616775808698373,24,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False
542,31,2,8.756210091886738,30,False,False,False,True,False,False,False,True,True,False,False,True,False,False,True,False,False,False,True,False,False
543,34,1,7.9599745280805365,18,False,False,False,True,False,False,False,True,True,False,False,False,False,False,True,False,False,True,True,False,False
544,61,1,7.134890851565884,12,True,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,True,False,False,False,True
545,43,2,7.195187320178709,24,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False
546,37,2,7.611842399580417,24,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False
547,32,2,7.347299700743164,24,False,False,False,False,True,False,False,True,True,False,False,False,False,False,False,False,True,False,True,False,False
548,24,1,6.439350371100098,12,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False
549,35,2,9.089076284483143,48,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,True,False,False
550,23,2,6.903747257584598,12,False,False,False,False,False,True,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False
551,45,1,7.4673710669175595,6,False,False,False,False,True,False,False,True,True,False,False,False,True,False,False,False,True,False,False,True,False
552,34,2,8.85352256068954,48,False,False,False,False,True,False,False,True,True,False,False,False,False,False,True,False,False,False,True,False,False
553,27,2,7.598399329323964,12,True,False,False,False,False,False,False,True,True,False,True,False,False,False,False,True,False,False,True,False,False
554,67,3,7.089243155027514,9,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True
555,22,2,7.193685818395112,12,False,False,False,False,True,False,False,True,True,False,False,False,False,False,True,True,False,False,False,False,False
556,28,2,7.731053144007127,18,True,False,False,False,False,False,False,False,True,False,True,False,False,False,True,True,False,False,True,False,False
557,29,2,8.517793011488205,21,True,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False,True,False,True,False,False
558,27,2,8.17526610411206,24,False,False,False,True,False,False,False,True,True,False,False,False,False,False,True,False,False,False,True,False,False
559,31,1,7.564238475170491,18,False,False,False,True,False,False,False,True,True,False,False,False,False,False,True,True,False,False,True,False,False
560,49,2,7.994294986415977,24,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False
561,24,1,7.343426229147367,24,False,False,False,False,True,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False
562,29,2,6.52649485957079,6,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,True,False,False
563,37,2,9.424564261115739,36,True,False,False,False,False,False,False,True,False,False,False,True,False,False,True,True,False,False,False,True,False
564,37,3,8.457867725331422,24,False,False,False,False,False,False,False,True,True,False,False,True,False,False,False,True,False,False,False,True,False
565,23,2,7.347943823148687,24,False,False,False,False,True,False,False,False,False,True,True,False,False,False,False,True,False,False,False,False,False
566,36,2,7.22402480828583,12,True,False,False,False,False,False,False,True,True,False,False,False,False,False,True,False,False,False,False,True,False
567,34,2,7.8547691834991324,24,False,False,False,False,True,False,False,True,True,False,False,False,False,True,False,False,True,False,True,False,False
568,41,2,8.288785810426928,48,False,False,False,False,True,False,False,True,True,False,False,True,False,False,False,True,False,False,False,True,False
569,31,2,8.818482267274236,48,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False
570,23,1,8.081475040137052,24,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False
571,38,2,8.691818541575723,30,False,False,False,False,True,False,False,True,True,False,False,False,False,False,False,False,True,False,False,True,False
572,26,3,8.600246746551523,24,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,True,False,False
573,22,1,6.692083742506628,15,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
574,27,1,6.9865664594064265,9,False,False,False,False,True,False,False,True,True,False,False,False,False,False,False,True,False,False,True,False,False
575,24,2,7.933079771880415,15,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False
576,27,2,7.982757702011113,12,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False
577,33,2,7.563719668414366,24,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,True,False,False
578,27,2,7.944492163932159,36,True,False,False,False,False,False,False,True,True,False,False,False,False,False,True,True,False,False,True,False,False
579,27,1,6.842683282238422,24,False,False,True,False,False,False,False,True,True,False,False,False,False,False,False,False,True,False,True,False,False
580,30,2,6.962243464266207,18,True,False,False,False,False,False,False,True,True,False,False,False,False,False,True,True,False,False,True,False,False
581,49,1,8.046869510959576,12,True,False,False,False,False,False,False,True,True,False,False,False,False,False,False,True,False,False,False,True,False
582,26,2,7.23561914106675,9,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False
583,33,1,7.776535028185241,36,False,False,False,False,False,True,False,True,False,True,False,False,False,False,True,True,False,False,True,False,False
584,52,3,7.665284718471351,12,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False
585,20,2,7.620214770574455,18,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False
586,36,2,7.937017489515454,9,True,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False
587,21,1,7.161622002939187,12,False,False,False,True,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False
588,47,1,7.104144092987527,18,False,True,False,False,False,False,False,True,True,False,False,False,False,False,True,False,False,False,False,True,False
589,60,2,7.716906135298388,12,False,False,False,True,False,False,False,True,True,False,False,False,False,False,True,False,False,False,False,True,False
590,58,1,5.953243334287785,12,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False
591,42,2,7.583247524303362,24,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,True,False
592,36,1,7.360103972989152,21,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,True,False
593,20,1,7.907651594711089,24,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,True,False,False,False,False,False
594,40,3,7.213768308118642,24,False,False,False,False,False,False,True,True,True,False,False,True,False,False,True,False,False,False,False,True,False
595,32,1,6.836259277277067,6,True,False,False,False,False,False,False,False,True,False,True,False,False,False,True,True,False,False,True,False,False
596,23,2,7.273786317844895,24,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False
597,36,1,8.352554369474591,24,False,False,False,False,False,False,False,True,True,False,False,False,False,False,True,True,False,False,False,True,False
598,31,2,7.928406026180535,18,True,False,False,False,False,False,False,True,True,False,False,False,False,False,True,False,True,False,True,False,False
599,32,2,8.259199362666282,24,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False
600,45,2,7.753194269884341,7,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False
601,30,2,6.822197390620491,9,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,True,False,False,True,False,False
602,34,1,7.515889085215125,24,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,True,False,False
603,28,3,8.116417072794205,36,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,True,False,True,False,False
604,23,2,7.150701457592526,10,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False
605,22,2,7.947325027016463,24,False,False,False,True,False,False,False,True,True,False,False,False,True,False,False,False,False,False,False,False,False
606,74,3,8.417593826193484,24,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,True,False,False,False,True
607,50,2,7.890208213109961,36,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,True,False,False,False,True,False
608,33,2,7.62608275807238,18,False,False,False,False,True,False,False,True,True,False,False,False,False,False,False,False,True,False,True,False,False
609,45,2,7.170119543449628,15,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,True,False
610,22,2,6.608000625296087,12,False,True,False,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False
611,48,1,7.122866658599083,10,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False,True,False
612,29,2,8.118802996980035,21,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False
613,22,2,8.197538739721184,24,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
614,22,2,7.4999765409521215,18,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,False
615,48,3,9.40951904583656,48,False,False,False,False,False,False,False,True,True,False,False,True,False,False,False,True,False,False,False,True,False
616,27,3,9.122273893107732,60,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,True,False,False,True,False,False
617,37,2,8.209580483475577,6,True,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False
618,21,2,8.14351740579748,30,False,False,False,True,False,False,False,False,False,True,True,False,False,False,True,True,False,False,False,False,False
619,49,1,6.461468176353717,12,True,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,True,False,False,True,False
620,27,2,8.20303024171486,21,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,True,False,False,True,False,False
621,32,2,7.333023014386481,18,True,False,False,False,False,False,False,True,True,False,False,False,False,False,True,False,True,False,True,False,False
622,38,2,8.272315147956022,48,False,False,False,False,False,False,False,True,True,False,False,True,False,False,True,False,True,False,False,True,False
623,22,2,7.527255919373784,12,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
624,65,2,7.8632667240095735,18,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True
625,35,2,7.590346945602565,15,False,False,False,False,True,False,False,True,True,False,False,True,False,False,False,False,True,False,True,False,False
626,41,2,7.65728279297819,6,False,False,False,True,False,False,False,True,True,False,False,False,False,False,False,False,False,True,False,True,False
627,29,2,7.270312886079025,9,True,False,False,False,False,False,False,True,True,False,True,False,False,False,True,True,False,False,True,False,False
628,36,2,8.304494897963567,42,False,False,False,True,False,False,False,True,True,False,False,False,True,False,False,False,True,False,False,True,False
629,64,1,8.251142139090751,9,False,False,True,False,False,False,False,True,True,False,False,True,False,False,False,False,True,False,False,False,True
630,28,2,8.205218426395412,24,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False
631,44,2,7.347943823148687,18,False,False,False,True,False,False,False,True,True,False,False,False,False,False,True,False,False,False,False,True,False
632,23,2,7.275172319452771,15,False,False,False,False,True,False,False,True,True,False,False,True,False,False,False,True,False,False,False,False,False
633,19,2,7.590852123688581,9,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False,False,False
634,25,1,7.2115567333138015,24,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,True,False,False,False,False,False
635,47,2,7.239214973779806,12,False,False,True,False,False,False,False,True,True,False,False,False,False,False,False,False,True,False,False,True,False
636,28,2,7.226936018493289,24,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,True,False,True,False,False
637,21,2,9.658417870888224,60,False,False,False,False,True,False,False,True,True,False,False,False,False,False,False,False,True,False,False,False,False
638,34,2,7.30854279753919,12,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False
639,26,2,8.382518288089635,42,False,False,False,False,True,False,False,True,True,False,False,False,False,False,True,False,False,False,True,False,False
640,27,0,6.620073206530356,18,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False
641,38,1,7.176254532017144,15,False,False,False,False,False,True,False,True,True,False,False,False,False,False,False,True,False,False,False,True,False
642,40,3,8.438799123988225,15,False,False,True,False,False,False,False,True,True,False,True,False,False,False,True,False,True,False,False,True,False
643,33,2,7.523481312573497,24,False,False,False,False,True,False,False,True,True,False,False,False,False,False,False,False,True,False,True,False,False
644,32,3,7.539027055823995,18,False,False,False,False,True,False,False,True,True,False,False,False,False,False,False,False,False,False,True,False,False
645,27,2,8.984693690443855,36,False,False,False,False,False,False,False,True,False,True,False,True,False,False,True,False,True,False,True,False,False
646,32,2,8.430109084509125,30,False,False,False,True,False,False,False,True,True,False,False,False,False,False,False,False,False,False,True,False,False
647,26,2,7.234177179749849,12,True,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False,True,False,True,False,False
648,38,2,6.853299093186078,24,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,True,False
649,40,1,6.52795791762255,12,False,False,True,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False,True,False
650,50,3,8.919453168575453,48,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False
651,37,1,7.561121589530238,12,False,False,False,True,False,False,False,True,True,False,False,False,False,False,True,True,False,False,False,True,False
652,45,2,7.741967899820685,24,True,False,False,False,False,False,False,True,True,False,False,False,False,False,True,False,False,False,False,True,False
653,42,3,8.997889450200717,36,True,False,False,False,False,False,False,True,True,False,True,False,False,False,True,True,False,False,False,True,False
654,35,2,7.76046702921342,24,True,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,True,False,True,False,False
655,22,2,8.287276755814599,14,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
656,41,1,6.78897174299217,12,True,False,False,False,False,False,False,True,True,False,False,False,False,False,True,True,False,False,False,True,False
657,37,2,9.232297539328226,48,False,False,False,False,True,False,False,True,True,False,False,True,False,False,False,False,True,False,False,True,False
658,28,2,8.347827345782498,30,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False
659,41,2,8.757940876678804,18,False,False,False,True,False,False,False,True,True,False,False,False,False,False,False,True,False,False,False,True,False
660,23,2,7.167809184316444,12,False,False,False,False,True,False,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False
661,23,2,6.802394763324311,12,True,False,False,False,False,False,False,True,True,False,False,True,False,False,True,False,False,False,False,False,False
662,50,2,7.714677473800927,21,False,False,False,True,False,False,False,True,True,False,False,False,False,False,False,False,True,False,False,True,False
663,35,3,6.956545443151569,6,False,False,False,True,False,False,False,True,True,False,False,False,False,False,False,True,False,False,True,False,False
664,50,1,6.953684210870537,6,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False
665,27,3,8.750524669117937,24,False,False,False,False,False,False,True,True,True,False,False,False,False,False,False,False,True,False,True,False,False
666,34,2,8.159374736775426,30,False,False,False,True,False,False,False,True,True,False,False,False,False,True,False,True,False,False,True,False,False
667,27,2,8.19118600464279,48,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False
668,43,2,8.48528964240323,12,True,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False,True,False
669,47,2,8.012018239159062,30,False,False,False,False,True,False,False,True,True,False,False,False,False,False,False,False,False,True,False,True,False
670,27,1,8.328209491748732,24,False,False,False,False,False,False,False,True,True,False,True,False,False,False,False,False,True,False,True,False,False
671,31,2,8.655562860681009,36,False,False,False,False,False,False,False,True,True,False,True,False,False,False,False,False,True,False,True,False,False
672,42,3,9.246286498749653,60,True,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,True,False,False,True,False
673,24,2,7.640123172695364,6,True,False,False,False,False,False,False,True,True,False,False,False,True,False,False,False,True,False,False,False,False
674,41,1,7.855544677915663,21,False,False,False,False,False,False,False,True,True,False,False,False,True,False,True,False,True,False,False,True,False
675,26,3,8.41847721847708,30,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False
676,33,2,8.546751993657782,24,False,False,False,True,False,False,False,True,True,False,False,False,False,False,False,False,True,False,True,False,False
677,24,2,8.629628620746026,72,False,False,False,False,True,False,False,True,True,False,True,False,False,False,True,True,False,False,False,False,False
678,64,1,7.776535028185241,24,False,False,False,False,True,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True
679,26,2,7.2813856635702825,18,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False
680,56,2,7.338238150065589,6,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False
681,37,2,7.731492029245684,12,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,True,False,False,True,False
682,33,2,7.298445101508147,15,False,False,False,False,True,False,False,True,True,False,False,False,False,False,False,False,True,False,True,False,False
683,47,2,8.537583881063972,24,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False
684,31,1,9.19593714166544,36,False,False,False,False,False,False,False,True,True,False,True,False,False,False,False,True,False,False,True,False,False
685,34,2,8.783702698635217,60,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,True,False,False
686,27,2,7.205635176410364,10,False,False,False,False,True,False,False,True,True,False,False,True,False,False,False,False,False,True,True,False,False
687,30,2,7.959275960116396,36,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,True,False,False
688,35,2,7.920446505142607,9,False,False,False,False,True,False,False,True,True,False,True,False,False,False,False,False,True,False,True,False,False
689,31,2,8.202756381655638,12,True,False,False,False,False,False,False,True,True,False,False,False,False,True,False,False,False,False,True,False,False
690,25,2,6.882437470997847,15,False,False,False,True,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False
691,25,1,7.875119281040293,15,False,False,False,False,False,True,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False
692,29,2,7.971085753505607,24,False,False,False,False,True,False,False,True,True,False,True,False,False,False,False,True,False,False,True,False,False
693,44,1,8.458716261657262,6,True,False,False,False,False,False,False,True,True,False,False,True,False,False,False,False,False,False,False,True,False
694,28,2,7.7336835707759,24,False,False,False,False,True,False,False,True,True,False,False,False,False,False,False,False,True,False,True,False,False
695,50,2,7.119635638017636,6,True,False,False,False,False,False,False,True,False,True,False,False,True,False,False,False,True,False,False,True,False
696,29,2,7.005789019253503,12,False,False,False,False,True,False,False,True,True,False,False,False,False,False,False,True,False,False,True,False,False
697,38,0,6.8308742346461795,12,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False
698,24,2,7.495541943884256,18,False,False,False,False,True,False,False,True,True,False,False,False,False,False,False,False,True,False,False,False,False
699,40,3,7.552237287560802,15,False,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,True,False,True,False
700,29,1,7.023758954738443,12,False,False,False,True,False,False,False,False,False,True,False,False,True,False,True,False,True,False,True,False,False
701,46,2,8.753213480544126,48,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False
702,47,2,7.227662498728654,24,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False
703,41,2,7.8252452914317745,30,False,False,False,False,False,False,False,True,True,False,True,False,False,False,False,True,False,False,False,True,False
704,32,2,7.8351837552667485,27,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False
705,35,2,8.579980179515003,15,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False
706,24,2,8.788745881938135,48,True,False,False,False,False,False,False,True,True,False,True,False,False,False,True,True,False,False,False,False,False
707,25,2,7.99598047476376,12,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,True,False,False,False,False,False
